canonical_id,fullName,dob,precision,source
53e16d7281ee2a95,Diego Rivas,1991-11-11,day,sherdog
654002bc34b6572e,Henry Briones,1980-10-22,day,sherdog
6c111edf9540e7e1,Felipe Silva,1984-08-05,day,sherdog
83cf0a71bfe4ecc8,Vitor Belfort,1977-04-01,day,wikidata
ca172e6171b5c16a,Lyoto Machida,1978-05-30,day,wikidata
75fbec65de2c4022,Alberto Mina,1982-05-02,day,sherdog
6d9ea9e3e1caa253,James Bochnovic,1989-02-13,day,sherdog
f95c980798dc40e8,Luan Chagas,1993-06-17,day,sherdog
b5b50f5d42cd2cd1,Patrick Williams,1981-09-07,day,sherdog
4599b5344efcb99b,Bec Rawlings,1989-02-11,day,wikidata
bb112083e2e2307d,Tom Duquesnoy,1993-06-21,day,sherdog
b18c4850465e803a,Oliver Enkamp,1991-08-10,day,sherdog
0c65dee0313cc765,Mark Godbeer,1983-11-22,day,sherdog
2eaebaa5d3266263,Mike Pyle,1975-09-18,day,sherdog
f62accf98283cccd,Russell Doane,1986-08-13,day,sherdog
5bdf217aaf7c4770,Albert Morales,1991-05-25,day,sherdog
8f60a31a6231d3f2,Brian Camozzi,1991-06-24,day,sherdog
36c9f1d81a4cd691,Joshua Burkman,1980-10-04,day,sherdog
e2cce68cdae13df8,Cyril Asker,1985-12-24,day,sherdog
69682e5e528b1b1d,Damien Brown,1984-12-25,day,sherdog
80cf00ee1aa86151,Rob Wilkinson,1992-02-22,day,sherdog
c06c8c7c751e1641,Jeremy Kennedy,1992-09-16,day,sherdog
c67cfb974659b686,Joe Soto,1987-03-22,day,sherdog
d4093a5641314390,Godofredo Pepey,1987-07-02,day,sherdog
bee7df25108682d1,Juliana Lima,1982-03-15,day,sherdog
9b9ea13e4c7b1268,Francimar Barroso,1980-02-29,day,sherdog
16cfb6813c3d1a0e,Sabah Homasi,1988-10-19,day,sherdog
558c93337ed04a1e,Abel Trujillo,1983-09-18,day,sherdog
6bb71f2c5cb249a5,Oluwale Bamgbose,1987-08-04,day,sherdog
2595335cf9f4ccb6,Erick Silva,1984-06-21,day,sherdog
ba313f9c15d6e87b,Carls John De Tomas,1996-08-28,day,sherdog
f3e207a6fad4c372,Antonio Braga Neto,1987-10-29,day,sherdog
0c591076970de4d4,Angela Magana,1983-08-02,day,sherdog
e7b6268227d48032,Ryan Janes,1981-08-22,day,sherdog
cbd164d57bca43f8,Michael Bisping,1979-02-28,day,wikidata
a5198369c0b7891a,Bobby Nash,1990-03-26,day,sherdog
c037a767cc1ef76f,Kailin Curran,1991-04-11,day,sherdog
808f47a64c727146,Bojan Velickovic,1988-12-18,day,sherdog
54d19773dbde8d48,Ashkan Mokhtarian,1985-09-18,day,sherdog
8722f9f4edfb2d81,Will Brooks,1986-10-08,day,sherdog
3066694104acd63e,Anthony Hamilton,1980-04-14,day,sherdog
f7b2a7aa4db59b24,Nate Marquardt,1979-04-20,day,sherdog
ae98337e765a7540,Michel Quinones,1984-12-22,day,sherdog
ca913b69434d3774,Marcel Fortuna,1985-10-22,day,sherdog
3e3dc69971a47e5f,Georges St-Pierre,1981-05-19,day,wikidata
328aa12aa510b966,Johny Hendricks,1983-09-12,day,wikidata
8219a4a60f230e13,Hacran Dias,1984-05-16,day,sherdog
719e971c619e32c0,Christian Colombo,1980-01-07,day,sherdog
83b077347f2d55fa,Marcin Held,1992-01-18,day,sherdog
b1ca161d9081a318,Pearl Gonzalez,1986-08-12,day,sherdog
3d4d0e0f4b897d30,Marco Beltran,1986-05-18,day,sherdog
b362969dd9d44845,Takanori Gomi,1978-09-22,day,wikidata
c9309ef7c0bb931b,Henrique da Silva,1989-09-01,day,sherdog
84c111b0487abffa,Hyun Gyu Lim,1985-01-16,day,sherdog
be7ca0896a9b24a2,Azunna Anyanwu,1981-08-05,day,sherdog
4dd5f37ce220b771,Jason Saggo,1985-11-23,day,sherdog
6914f7e3c51f545d,Mitch Clarke,1985-11-24,day,sherdog
89b3a167881f8e40,Adriano Martins,1982-12-16,day,sherdog
5bf5e634025b2d4c,Bojan Mihajlovic,1980-03-30,day,sherdog
50ca8de2c6af86bd,Abdul-Kerim Edilov,1991-11-25,day,sherdog
6470cb184347ee74,Andrew Holbrook,1986-02-06,day,sherdog
be11b38a0308e67c,Hector Sandoval,1986-07-19,day,sherdog
cec0879515f488d1,Rafael Natal,1982-12-25,day,wikidata
a6880457573e9cfe,Damian Grabowski,1980-05-12,day,sherdog
b5f670b3107420b1,Frankie Perez,1989-05-11,day,sherdog
9e5ef683064f9dcc,Chris Wade,1987-09-30,day,wikidata
4ee16e3ec4f5f875,Neil Seery,1979-08-30,day,sherdog
3bd5f3713e2f04ae,Charlie Ward,1980-12-17,day,sherdog
ffd07aa9a1d853e5,Leslie Smith,1982-08-17,day,sherdog
cf3f2ea88b3ffbe5,Daniel Omielanczuk,1982-08-31,day,sherdog
1edc63b08c1058d6,Travis Browne,1982-07-17,day,wikidata
ec52f97e0892ba1c,Nick Roehrick,1987-07-06,day,sherdog
91ae4fd95536fb0e,Tom Gallicchio,1986-09-23,day,sherdog
8b8733f5d79916eb,Dennis Siver,1979-01-13,day,wikidata
863043b36d75dc26,Johnny Case,1989-06-28,day,sherdog
cd52d6f403b61647,Josh Stansbury,1984-11-19,day,sherdog
b9878142404f9e3d,Dong Hyun Kim,1981-11-17,day,wikidata
3c8c821cf5967642,Tarec Saffiedine,1986-09-06,day,wikidata
2bab9959c5c3681c,Kwan Ho Kwak,1989-06-18,day,sherdog
938d6139f4a0eb51,Dominique Steele,1988-01-25,day,wikidata
b0b4106fbaf9078b,Kiichi Kunimoto,1981-05-01,day,sherdog
d0643c25e44d149b,Jim Wallhead,1984-03-14,day,sherdog
26ae63367d222af1,Alex Nicholson,1990-05-02,day,sherdog
90efd09dcf44976c,Chris Camozzi,1986-11-20,day,wikidata
e5cd4ff6a44874e5,Reza Madadi,1978-06-20,day,sherdog
5b146e726bca71d0,Nicholas Musoke,1986-04-05,day,sherdog
6b2c7089023e54fc,Joe Proctor,1985-08-10,day,sherdog
d313529688db621a,Roy Nelson,1976-06-20,day,wikidata
ce3bb77d0a2403ef,Rashid Magomedov,1984-05-14,day,sherdog
b1d06ed438651ca1,Augusto Mendes,1983-03-03,day,sherdog
95fb81f2f0a38481,Nathan Coy,1978-07-24,day,sherdog
aa9862a4004f1fb0,Anthony Johnson,1984-03-06,day,wikidata
742fa0928eacb223,Gegard Mousasi,1985-08-01,day,wikidata
4bdab2ed8de06016,Patrick Cote,1980-02-29,day,wikidata
bfed4bc413a3efa1,Mike de la Torre,1986-09-22,day,sherdog
eedd17b17f17ffb8,Brad Pickett,1978-09-24,day,wikidata
bed9c053b4de1820,Scott Askham,1988-05-20,day,sherdog
235123f139816175,Rony Jason,1984-03-21,day,sherdog
ab5c622e7bbc7106,Garreth McLellan,1982-01-09,day,sherdog
cf2ad1574b363f26,Sam Sicilia,1986-02-01,day,sherdog
2108d19a3a417032,Alex Ricci,1982-07-21,day,sherdog
ea79ea1007210907,Reginaldo Vieira,1982-11-26,day,sherdog
dffe747fd4dbf3a0,Phillipe Nover,1984-02-03,day,sherdog
73d94285465f4100,Roan Carneiro,1978-06-02,day,sherdog
50ccc3b715fcc437,Michinori Tanaka,1990-10-04,day,sherdog
e04431032c654b57,Daniel Jolly,1984-09-03,day,sherdog
504c543e16ce624d,JC Cottrell,1989-11-04,day,sherdog
01671847968cab02,Viktor Pesta,1990-07-15,day,sherdog
51915c3ed303577a,Jocelyn Jones-Lybarger,1985-10-04,day,sherdog
89a28d856ea449d0,Ronda Rousey,1987-02-01,day,wikidata
c5cb40a63a95f4b5,Brandon Thatch,1985-07-11,day,sherdog
4bbefabef0c2c707,Cole Miller,1984-04-26,day,sherdog
cd1e10c0d8d0fb10,James Moontasri,1988-04-10,day,sherdog
e327c936e6dd5a5e,Takeya Mizugaki,1983-12-16,day,sherdog
01cd6ac0675cc11d,Fredy Serrano,1979-09-22,day,sherdog
411db32b241c3df7,Tim Kennedy,1979-09-01,day,wikidata
7612011f2a5ce6cd,Valerie Letourneau,1983-04-29,day,wikidata
d2a831f6853a7cc2,Zach Makovsky,1983-04-19,day,sherdog
5109772a0e2f1594,Sean O'Connell,1983-09-02,day,wikidata
917f08ee170f2c4b,Joseph Gigliotti,1993-08-13,day,sherdog
21c45b34d65c2a32,Tiago dos Santos e Silva,1987-04-12,day,sherdog
485db931b8168bb1,Keith Berish,1985-11-14,day,sherdog
16a3914296cb06fa,Brendan O'Reilly,1987-06-24,day,wikidata
c2a7107883bf4b4a,Elvis Mutapcic,1986-07-19,day,sherdog
2e4866128676d02c,Kyle Noke,1980-03-18,day,wikidata
1810cf4625b4df6d,Yusuke Kasuya,1989-11-16,day,sherdog
d733968929f9154f,Seo Hee Ham,1987-03-08,day,wikidata
4255dfd5be46fdaf,Richard Walsh,1988-12-01,day,sherdog
e033a92471543c1b,Jonathan Meunier,1987-08-04,day,sherdog
6207e59980389975,Geane Herrera,1990-05-27,day,sherdog
f25073893cf0ee80,Guangyou Ning,1981-12-15,day,sherdog
9d8277c0016dc302,Yao Zhikui,1991-02-07,day,sherdog
753c70453c13c712,Ryan Bader,1983-06-07,day,wikidata
435fa781c73cba68,Manvel Gamburyan,1981-05-08,day,wikidata
a5734219279b1c93,Magnus Cedenblad,1982-04-10,day,sherdog
245df6a248fcd79c,Ali Bagautinov,1985-06-12,day,sherdog
f4ff13e3303c6eeb,Milana Dudieva,1989-04-08,day,wikidata
0273470039e3daa2,Heather Clark,1980-09-19,day,sherdog
315511d55d9937a2,Erik Perez,1989-11-19,day,sherdog
8ff63c1f2d3dc6a1,Erick Montano,1985-11-19,day,sherdog
b113d835c988693a,Jason Novelli,1979-06-08,day,sherdog
2c8280d95c208420,Chris Avila,1993-01-16,day,sherdog
7bf30ff74fd47d17,Dan Henderson,1970-08-24,day,wikidata
f4ed932e3dd2e583,Albert Tumenov,1991-12-26,day,sherdog
58ca6b9e41be609c,Lukasz Sajewski,1990-11-27,day,sherdog
a3a37e0f5109511c,Tamdan McCrory,1986-11-05,day,sherdog
d2a73daccb248ca4,Cody East,1988-06-29,day,sherdog
c56ad53946e537e3,Kelly Faszholz,1984-04-09,day,sherdog
575677ef98189b21,Antonio Silva,1979-09-14,day,wikidata
37b156b9c3c4f167,Hector Urbina,1987-09-17,day,sherdog
5c3579a291341adc,Kenny Robertson,1984-02-14,day,sherdog
04797624ca8d16a3,Maximo Blanco,1983-10-16,day,sherdog
e5074741e1c5f516,Augusto Montano,1984-10-25,day,wikidata
b4748c86028b3836,Joey Gomez,1986-07-21,day,sherdog
a988230b4b29d271,Caio Magalhaes,1987-12-14,day,sherdog
8663cbf3302dc139,Sean Spencer,1987-06-25,day,sherdog
83e037669d5db7ef,Josh Barnett,1977-11-10,day,wikidata
42d148c32dc3b41d,Tae Hyun Bang,1983-04-15,day,wikidata
a221d749ff5821a1,Leandro Issa,1983-09-19,day,sherdog
eb7ccb941c644ad3,Leandro Silva,1985-11-11,day,sherdog
f4b48d25abc4ca82,Kevin Casey,1981-06-15,day,sherdog
3920a66ca4eec020,Shane Campbell,1987-01-21,day,sherdog
4ada257dbf441149,Rick Story,1984-08-28,day,sherdog
409ad03057035617,Elizabeth Phillips,1986-08-20,day,wikidata
717d98be19ae7f58,Lorenz Larkin,1986-09-03,day,wikidata
653fc746426321dc,Alberto Uda,1984-08-08,day,sherdog
21aea564f0fd4291,Horacio Gutierrez,1990-09-15,day,sherdog
6161a87b26c358a5,Tatsuya Kawajiri,1978-05-08,day,wikidata
477c7c7bbe4346f7,Francisco Rivera,1981-10-08,day,sherdog
4e1f2424863bdde2,Michael Graves,1991-01-08,day,sherdog
e40d56a59d9e6572,Cesar Arzamendia,1991-01-31,day,sherdog
7fd6b68d1b4c97ea,Jim Alers,1986-10-14,day,sherdog
07844b1f058aa299,Michael McDonald,1991-01-15,day,wikidata
77136edf051e6ab4,Josh Samman,1988-03-14,day,sherdog
18037d576f9db97f,Cristina Stanciu,1994-03-29,day,sherdog
af02d53ce4ac55b7,Cody Pfister,1990-07-12,day,sherdog
312f57f4eccf1353,Brock Lesnar,1977-07-12,day,wikidata
9314b420ff68909e,Enrique Marin,1986-09-02,day,sherdog
3b2f7e1432ef493f,Thiago Tavares,1984-11-08,day,sherdog
2f4db339b323caf8,Fernando Bruno,1982-02-24,day,sherdog
5ead55f41494e3cf,Cory Hendricks,1988-05-10,day,sherdog
ddcd9590b0e7253d,Anton Zafir,1987-05-10,day,sherdog
7775c1ddbba730d9,Mehdi Baghdad,1985-04-13,day,sherdog
266849cbd83fade5,Dileno Lopes,1984-09-26,day,sherdog
23b8d1779d57634f,Jerrod Sanders,1980-10-01,day,sherdog
95f7a9005da2b66f,Rory MacDonald,1989-07-22,day,wikidata
47f0d22c078e2db3,Steve Bosse,1981-07-29,day,wikidata
a760201d9ae05d28,Chris Beal,1985-08-06,day,sherdog
1cec89295459ca95,Yan Cabral,1983-05-13,day,sherdog
0b5eae146ebe7718,Dominic Waters,1989-04-11,day,sherdog
19def397bebff40a,Willie Gates,1987-01-21,day,sherdog
5c1c4fd58e33525c,Chris Kelades,1981-02-21,day,sherdog
d22a91a4f5937b0b,Clint Hester,1986-11-21,day,sherdog
f9eb7dca06798aed,Efrain Escudero,1986-01-15,day,sherdog
46c00d5b260c8277,Gabriel Gonzaga,1979-05-18,day,wikidata
d4b64362d801326a,Igor Pokrajac,1979-01-02,day,sherdog
0e8236aad6b19934,Ian Entwistle,1986-11-19,day,sherdog
f5deaec059b22b0f,Robert Whiteford,1983-04-12,day,sherdog
ff025760ee2390b7,Lucas Martins,1988-11-11,day,sherdog
75bb39d3e2bab897,Frank Mir,1979-05-24,day,wikidata
5dcf91b79fd2a39b,James Te Huna,1981-09-29,day,sherdog
52aeec9ea9a73612,Mark Eddiva,1986-02-16,day,sherdog
deb1614880dd7408,Rin Nakai,1986-10-22,day,wikidata
15272d780d84820f,Viscardi Andrade,1984-03-08,day,sherdog
4d963577c9eae3b6,Tom Lawlor,1983-05-15,day,sherdog
1e3f59a0c66134bb,Marcelo Guimaraes,1983-06-25,day,sherdog
d5783d0a17d6c3a4,Justin Salas,1982-03-13,day,sherdog
b47267483b6501f2,Mike Wilkinson,1987-09-15,day,sherdog
ef17554900be95fa,Chris Dempsey,1987-09-08,day,wikidata
a5e6f85ae7295e36,Yaotzin Meza,1981-02-04,day,sherdog
0821676917e56c8a,Norman Parke,1986-12-22,day,sherdog
caf4f441f487957f,Martin Svensson,1985-04-24,day,sherdog
6e639def947c165c,Joe Riggs,1982-09-23,day,sherdog
c513953d56643657,Daniel Sarafian,1982-08-21,day,sherdog
4870404b723de409,Jonavin Webb,1989-04-28,day,sherdog
78b62d8d2ec515b5,Jared Rosholt,1986-08-04,day,sherdog
92a86f438e102c00,Rafael Cavalcante,1980-04-04,day,wikidata
d090435da8616bb6,KJ Noons,1982-12-07,day,wikidata
34fd3c3350425545,Noad Lahat,1984-06-08,day,sherdog
65f4066d8066e672,Masio Fullen,1987-10-06,day,sherdog
81658aa64b45e47d,Matt Dwyer,1989-12-17,day,sherdog
ce075434889fa877,Levan Makashvili,1989-01-07,day,sherdog
8b868d0b95903b5d,Matt Mitrione,1978-07-15,day,wikidata
7ff2e0ac14df3f56,Daron Cruickshank,1985-06-11,day,wikidata
2aa2fb307b6f8442,Diego Brandao,1987-05-27,day,sherdog
f16b7bbb69468e88,Tony Sims,1985-10-14,day,sherdog
fa6472a5e0d5fd94,Masanori Kanehara,1982-11-18,day,sherdog
cd9e2be82e1b1adb,Sheldon Westcott,1984-08-20,day,sherdog
758490c1aeb2f790,Edgar Garcia,1984-02-22,day,sherdog
06b672385c837e67,Sarah Kaufman,1985-09-20,day,wikidata
346c91de7dae1269,Danny Castillo,1979-08-25,day,sherdog
4ea7426b40aaaa88,Hayder Hassan,1982-10-20,day,sherdog
bc9da3f87c936cdf,Konstantin Erokhin,1983-01-02,day,sherdog
e2219e3ad0581725,Mike Pierce,1980-09-01,day,sherdog
b6591f80485f9b55,Abner Lloveras,1982-09-04,day,sherdog
4a1d8e92a1aa5a11,John Howard,1983-03-01,day,sherdog
e56c2a8a579e0fc8,Andreas Stahl,1988-05-20,day,wikidata
090b8dd3814736fc,Emily Kagan,1981-07-14,day,sherdog
6e427a594e7f5699,Benson Henderson,1983-11-16,day,wikidata
54deb2ed2968d1e8,Yoshihiro Akiyama,1975-07-29,day,wikidata
99dfee0e4200ef07,Dongi Yang,1984-12-07,day,wikidata
d22df5586b3d6196,Yui Chul Nam,1981-07-16,day,sherdog
91ec11930968273c,Leo Kuntz,1983-10-03,day,sherdog
a7422010f7b46ab6,Scott Jorgensen,1982-09-17,day,wikidata
6576824d568741a6,Valmir Lazaro,1985-08-15,day,sherdog
f2bb216fca0b0c85,Akbarh Arreola,1983-01-14,day,wikidata
549dd84099b6efee,Anthony Perosh,1972-10-05,day,wikidata
1fa127063eb0edd1,Richie Vaculik,1983-06-19,day,sherdog
49700fe0278b7ac7,Danny Martinez,1985-06-14,day,sherdog
fc88f9cd51e7a9bf,Steve Montgomery,1990-12-19,day,sherdog
3e0a9c736172f980,Steve Kennedy,1983-03-07,day,sherdog
c1f70d6be6081b05,Piotr Hallmann,1987-08-25,day,sherdog
bfb0a3b89668fad5,Fabio Maldonado,1980-03-17,day,sherdog
d1b744c937baa008,Edimilson Souza,1984-10-17,day,sherdog
ab01e7358d897a97,Gasan Umalatov,1983-11-03,day,sherdog
bcdf208335575a2d,Paddy Holohan,1988-05-03,day,sherdog
6fae8a5608436ede,Jon Delos Reyes,1987-08-19,day,sherdog
88296f8142d8f2f0,Mickael Lebout,1987-08-16,day,sherdog
ea52ed55ad4528e1,Aisling Daly,1987-12-24,day,sherdog
3d8a992dfe938b93,Ericka Almeida,1989-03-05,day,sherdog
d37cbb12a3b51da9,Cathal Pendred,1987-09-02,day,sherdog
f909b611b6729f56,Bubba Bush,1985-07-24,day,sherdog
278e333fdf5ba540,Shawn Jordan,1984-10-21,day,sherdog
6c0e55873d17059c,Ruslan Magomedov,1986-11-26,day,sherdog
0f12ef646093e656,Francisco Trevino,1981-12-17,day,sherdog
e9f6f636bd8ba0cc,Chris Cariaso,1981-05-27,day,wikidata
d66292b80fcb14c4,Chico Camus,1985-01-26,day,sherdog
a98de66a5df1ec43,George Roop,1981-11-10,day,sherdog
5623b28162e5723f,Katsunori Kikuno,1981-10-30,day,sherdog
fc9e4186e4565818,Naoyuki Kotani,1981-12-08,day,sherdog
a01b279f5b648361,Roger Zapata,1986-05-09,day,sherdog
304b40b4ebba07c1,Clay Collard,1993-03-10,day,wikidata
13061034564bbd1d,Ron Stallings,1983-02-25,day,sherdog
cba823d24fd18689,Sam Stout,1984-04-23,day,wikidata
4459e91722ebbb4a,Yves Jabouin,1979-05-30,day,sherdog
c757493aee52b674,Elias Silverio,1986-09-22,day,sherdog
4186b1288aba95aa,Tom Watson,1982-07-13,day,sherdog
19075d43d5cafc51,Sirwan Kakai,1989-10-03,day,sherdog
ae058dde70a41877,Roman Salazar,1988-02-21,day,sherdog
994a82d1efc9c77c,Anthony Christodoulou,1987-07-30,day,sherdog
8ceaa6b70bff3652,Antonio Rodrigo Nogueira,1976-06-02,day,wikidata
a6a1b31d9da931bd,Soa Palelei,1977-07-12,day,sherdog
38c025c5dc73b8d3,Hugo Viana,1982-09-26,day,sherdog
df88607ac530ac2f,Ramsey Nijem,1988-04-01,day,sherdog
5089822235a3ef9c,Jessamyn Duke,1986-06-24,day,sherdog
c79fdd258cdbe522,Ivan Jorge,1980-11-07,day,wikidata
23284157baf7c7ae,Pawel Pawlak,1989-02-08,day,sherdog
a6bcbd0364bf364e,Leonardo Mafra,1989-04-25,day,sherdog
737288d4a874ac9b,Vaughan Lee,1982-10-15,day,wikidata
968cb6a647298248,Hans Stringer,1987-07-06,day,sherdog
d463672b24ffb411,Paul Redmond,1986-10-20,day,sherdog
ea89457a9132e6c7,Marcus Brimage,1985-04-06,day,sherdog
f6e8be24ed466b82,Josh Thomson,1978-09-21,day,wikidata
1bb0833e9548fa86,Igor Araujo,1980-12-06,day,sherdog
22a410ca147f3679,Ildemar Alcantara,1982-11-17,day,sherdog
15e2c0bd41ea6ea3,Andrew Craig,1986-01-15,day,sherdog
d6960e237cdafcc0,Dan Miller,1981-06-30,day,wikidata
367acee655615e57,Darrell Montague,1987-11-03,day,sherdog
d556c422d0b6d3b2,Mike Swick,1979-06-19,day,sherdog
e1800db08f273c0d,Yosdenis Cedeno,1985-02-12,day,sherdog
bf346fe15851cff7,Eddie Gordon,1983-07-22,day,sherdog
d14b39a7f011c1c9,Joe Merritt,1984-03-07,day,sherdog
81a04fdf9efd8123,Alan Omer,1988-09-14,day,sherdog
f72689d44e9c0c12,Niklas Backstrom,1989-08-22,day,sherdog
c8b719f91d6c633a,Antonio Dos Santos,1988-07-21,day,sherdog
90a9a63f40d34747,Brian Ebersole,1980-11-27,day,wikidata
57ca4a31a40df594,Justin Edwards,1983-01-26,day,sherdog
d64f7526f74a80c7,Ricardo Abreu,1984-04-27,day,sherdog
3a12010b300e4fa9,Leonardo Morales,1992-12-22,day,sherdog
6858337830a30e33,Ryan Jimmo,1981-11-27,day,wikidata
9d36d2194c0ef4a4,Wendell Oliveira Marques,1983-06-01,day,sherdog
8fa403a5346f1b13,Luiz Dutra,1982-05-06,day,sherdog
f0ad29b64322cb95,Josh Sampo,1984-07-24,day,sherdog
6876816fa2e5ba55,Constantinos Philippou,1979-11-29,day,wikidata
0dfabb64e139f121,Mark Munoz,1978-02-09,day,wikidata
d1e3254a83dd1103,Luke Barnatt,1988-04-13,day,sherdog
117b8a5c5ef3fb6a,Zhang Lipeng,1990-03-10,day,sherdog
0bf1b7c1eae14c75,Royston Wee,1986-11-15,day,sherdog
eecf602a8cfc699e,Roldan Sangcha'an,1990-12-04,day,sherdog
8cd040dfd399d7ea,Nolan Ticman,1988-05-17,day,sherdog
cb03fa3d2085a037,Hatsu Hioki,1983-07-18,day,wikidata
eb0a363b83ad35ad,Lisa Ellis,1982-11-15,day,sherdog
1a7027a0c72834f2,Dylan Andrews,1979-11-15,day,sherdog
7e835647628c96d3,Vik Grujic,1977-02-06,day,sherdog
f63571bbe054f49c,Alptekin Ozkilic,1986-03-27,day,sherdog
358d271636db2206,Quinton Jackson,1978-06-20,day,wikidata
10a92694258504ff,David Michaud,1988-11-10,day,sherdog
ad42e145788c6bd2,Chris Clements,1976-02-09,day,sherdog
9a5cdf9d3384e592,Jessica Rakoczy,1977-04-14,day,wikidata
fad9316a503a6b68,Jimy Hettes,1987-06-09,day,sherdog
b0207de5a5f37ca1,Mirko Filipovic,1974-09-10,day,wikidata
2b8a59709b8322d9,Seth Baczynski,1981-10-26,day,sherdog
9ec6ba3fc5326fec,Rocky Lee,1987-04-08,day,sherdog
50efd7a01655b3ca,Justin Jones,1980-02-14,day,sherdog
92e9b32c1b94a3b8,Josh Koscheck,1977-11-30,day,wikidata
6f2bceee45ef05b5,Shayna Baszler,1980-08-08,day,sherdog
479628608e5f178b,Cain Carrizosa,1986-07-22,day,sherdog
306c696a204bcb68,Jorge de Oliveira,1980-01-22,day,sherdog
503ef06d2e9c9491,Bentley Syler,1982-12-22,day,sherdog
cd0b01f9ab5dd24a,Roger Narvaez,1983-09-09,day,sherdog
65c6afd019ad662b,Josh Copeland,1982-10-20,day,sherdog
a91a3938ce911d73,Jake Lindsey,1986-06-21,day,wikidata
9af77fb20a5b057d,Larissa Pacheco,1994-09-07,day,sherdog
643df3f789c403ba,Norifumi Yamamoto,1977-03-15,day,wikidata
a0d0dd527ccf4197,Ruan Potts,1977-11-18,day,wikidata
9a3bbdd01caf5c40,William Macario,1991-07-01,day,sherdog
def70744048fbd93,Josh Shockley,1989-11-15,day,sherdog
1cca25df9c4191e6,Rodrigo de Lima,1991-03-03,day,sherdog
82baf61f23c26602,Ian McCall,1984-07-05,day,wikidata
b1ed19b3a988b284,Richardson Moreira,1984-03-31,day,sherdog
52219ec3fed060d5,Andy Enz,1991-08-15,day,sherdog
7c9aad8600d3f7c5,Phil Davis,1984-09-25,day,wikidata
9a075d5492858afb,Akira Corassani,1982-08-27,day,sherdog
bce38b07af99c14f,Andy Ogle,1989-02-16,day,sherdog
946b41789ca49ea1,Stanislav Nedkov,1981-09-12,day,sherdog
06a9a53545b3f685,Shane Howell,1983-11-28,day,sherdog
84f502f298af342a,Matt Van Buren,1986-06-12,day,sherdog
6b8a328c90770b69,Tateki Matsuda,1986-02-07,day,wikidata
75118feeba7ebddb,Louis Gaudinot,1984-08-28,day,sherdog
8a3b95df0f6df14a,Rodrigo Damm,1980-02-03,day,sherdog
ce09c41e8582cac3,Mats Nilsson,1983-12-05,day,sherdog
4e55300a56c41018,Alexis Dufresne,1990-08-31,day,sherdog
4ebddeccafdf677c,Mike Rhodes,1989-12-04,day,wikidata
4f7c66ac5eb9ed06,Tom Niinimaki,1982-07-25,day,wikidata
58849d870bc06a83,Jamie Varner,1984-12-10,day,sherdog
0861b92fdf607aef,Joe Ellenberger,1985-03-28,day,sherdog
853c36ca08e9f2a9,Garett Whiteley,1980-12-13,day,sherdog
a7aaab065032d87e,Dustin Kimura,1989-05-21,day,sherdog
f9ac4aac23f070ad,Brendan Schaub,1983-03-18,day,wikidata
811f6e68c70faac4,Matt Hobar,1987-01-07,day,sherdog
90bf6ff65bd94ad3,Isaac Vallie-Flagg,1978-04-08,day,sherdog
2aedcd7466e7e08e,Yves Edwards,1976-09-30,day,sherdog
64e120492fb83a6a,Juan Manuel Puig,1989-04-23,day,sherdog
cf977fa91007a150,Chris Heatherly,1987-11-24,day,sherdog
445c5e5f676a4ee8,Charlie Brenneman,1981-02-09,day,sherdog
6ee35fe3246a7280,Tim Gorman,1983-04-29,day,sherdog
7da2f5a1af29de66,Wagner Silva,1987-02-07,day,sherdog
b955dca766671aa8,Vagner Rocha,1982-06-06,day,sherdog
eaaf18f9ed65badc,Guto Inocente,1986-05-29,day,sherdog
5bb93d7b8bb2eb0a,Luke Zachrich,1981-12-19,day,sherdog
242489bb2f067120,Jumabieke Tuerxun,1986-04-17,day,sherdog
56b4f6719f3aaff9,Fabricio Camoes,1978-12-23,day,sherdog
718bef7d0bc34f00,Bruno Santos,1987-07-17,day,sherdog
6a7f3bf2315ba8c4,Anthony Njokuani,1980-03-01,day,sherdog
875b82895fffbefd,Tor Troeng,1983-01-25,day,sherdog
8d3af3806d24a1d8,Ernest Chavez,1983-06-27,day,sherdog
45c39652b708cec2,Amir Sadollah,1980-08-27,day,wikidata
1764c38a39e65d2f,Takenori Sato,1985-06-08,day,sherdog
b0d499dd5713bbd5,Kazuki Tokudome,1987-03-04,day,sherdog
759b9ffb9138c83c,Paulo Thiago,1981-01-25,day,wikidata
09dee4f147f0c96e,Johnny Bedford,1983-01-06,day,sherdog
a46d581bd0e5bd78,Francis Carmont,1981-10-11,day,wikidata
84ca2a490fe077ce,Cung Le,1972-05-25,day,wikidata
547e9f6345cea810,Danny Mitchell,1986-08-08,day,sherdog
8a5f5073f434f525,Roland Delorme,1983-12-18,day,sherdog
d707bae8652c1c5c,Anying Wang,1991-04-04,day,sherdog
bb8bff45d8ed7bab,Jack May,1981-04-14,day,sherdog
3f2720e40ca61474,Kyle Kingsbury,1982-03-22,day,sherdog
e66a4cf84871dd4b,Hernani Perpetuo,1985-05-24,day,sherdog
ede982bccfd2b0bb,Steven Siler,1987-02-15,day,sherdog
04af5e4dc982b57d,Phil Harris,1983-04-09,day,sherdog
59741062e95fad31,Cody Donovan,1981-02-20,day,sherdog
0f7a7a40fb56e55d,Pat Healy,1983-07-20,day,sherdog
f2430ec0d6000eba,Robert Drysdale,1981-10-05,day,sherdog
a175de96620d504a,Colton Smith,1987-08-14,day,sherdog
